customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,customerid_encoded,gender_encoded,partner_encoded,dependents_encoded,phoneservice_encoded,multiplelines_encoded,internetservice_encoded,onlinesecurity_encoded,onlinebackup_encoded,deviceprotection_encoded,techsupport_encoded,streamingtv_encoded,streamingmovies_encoded,contract_encoded,paperlessbilling_encoded,paymentmethod_encoded,totalcharges_encoded,seniorcitizen_tenure_mult,seniorcitizen_monthlycharges_mult,tenure_monthlycharges_mult
9821-POOTN,Male,0.0,Yes,No,0.10704778280226633,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3469269631157543,2576.2,Yes,1.671307313202944,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.5431622205638311,0.0,0.0,0.1556228590574853
3836-FZSDJ,Male,0.0,Yes,No,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3265026160515319,1901,No,-0.40528464569724126,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,-1.4740520496274196,-0.9312887453734098,0.0,0.0,-0.2275185375947852
9142-XMYJH,Female,0.0,No,No,-0.13727439951791576,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.5093002860698053,601.6,No,1.4465317269363913,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,0.8812038800333948,0.0,0.0,-0.7588338472841899
6559-ILWKJ,Male,0.0,Yes,No,1.5729808767233588,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,-0.5122220859701314,3515.25,Yes,0.5543152860446491,0.990531829475428,1.0345302279174904,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,1.5707489619921842,-1.2051132934870794,0.39855772409659124,-0.11055734911850265,0.0,0.0,0.5406189135394562
0187-QSXOE,Male,0.0,Yes,No,-1.0331224013585834,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8055829351616043,605.45,No,-1.680652468868293,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,0.8939119790721805,0.0,0.0,-0.731521802815864
7733-UDMTP,Female,0.0,No,No,1.002895784642934,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.3244390249513595,3094.05,No,0.9704206383017682,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,1.242549826454581,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.30011982644705537,0.0,0.0,0.37774021342398345
2649-HWLYB,Male,0.0,Yes,No,1.3286586944031769,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0.37850110611891075,4929.55,No,-0.8395884589868821,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,-1.183233637371519,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,-1.1134954084787796,1.1384107005121438,1.5707489619921842,-1.2051132934870794,-1.4740520496274196,0.4877823139576554,0.0,0.0,1.1791069506736902
5214-CHIWJ,Male,0.0,No,No,-0.21871512695797646,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.477726143066649,595.05,No,0.0905004548644325,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,-1.2051132934870794,1.3348626109585968,0.8568466902090556,0.0,0.0,-0.7645965341121875
4229-CZMLL,Male,0.0,No,No,-1.0738427650786138,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.33695618111475767,469.8,Yes,-0.27543616697870765,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,0.377645455621513,0.0,0.0,-0.8081809931101465
6904-JLBGY,Female,0.0,No,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.7478218342557958,8436.25,No,0.6797371120795963,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,0.8297975015331794,-0.5377471627654142,1.5515561043293382,0.0,0.0,2.7244122702320235
2465-BLLEU,Male,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4960059100684764,19.75,No,-0.9005778959607387,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,0.8297975015331794,1.3348626109585968,-0.9365837866395704,0.0,0.0,-0.9979080732365201
1685-VAYJF,Male,0.0,No,No,-0.8702409464784621,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.6501512369839195,492,No,-1.1686363084668023,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,0.48354628094472685,0.0,0.0,-0.787073220667366
8874-EJNSR,Male,0.0,Yes,Yes,0.26992923768238775,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3148700370503688,987.95,No,1.352588319984725,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,1.3348626109585968,1.7199384165932483,0.0,0.0,-0.572639448738198
6917-YACBP,Female,0.0,No,No,1.0843365120829946,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.830509890164096,5496.9,No,0.6856393156577115,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,1.242549826454581,1.2451106136850234,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,0.6863463614386813,0.0,0.0,1.3316746364264238
5049-MUBWG,Male,0.0,No,No,-0.2594354906780068,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0.3402797751150897,1908.35,No,0.020657712523403073,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,1.1465472894797348,1.1384107005121438,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,-0.9270527123604813,0.0,0.0,-0.14553824567005288
4223-WOZCM,Male,0.0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,-0.4922805219681379,107.1,No,-0.2774035681714127,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,-1.6540618782043441,0.0,0.0,-0.9625150196530711
0769-MURVM,Female,0.0,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.03118553308419093,4575.35,No,-1.4745671939324383,-1.0095586736769342,1.0345302279174904,1.5290240978948397,-3.054010391622917,0.06272275030724751,-1.183233637371519,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,-1.2051132934870794,-1.4740520496274196,0.33528512549222755,0.0,0.0,1.0822452375916
9253-VIFJQ,Male,0.0,Yes,No,1.3286586944031769,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),0.07605405208867606,4309.55,No,1.476042744826967,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,-1.183233637371519,1.4073212332043186,1.242549826454581,1.2451106136850234,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,0.3712710329765761,-1.2051132934870794,-0.5377471627654142,0.2177352093834602,0.0,0.0,0.9179093063242196
7030-FZTFM,Male,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.5334500212343665,7922.75,No,0.7294139921953989,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,-1.2051132934870794,-0.5377471627654142,1.4445962707528923,0.0,0.0,2.519340104490867
9741-YLNTD,Male,0.0,No,No,-1.0738427650786138,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.7706851981581158,522.35,No,1.6403207444178391,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,0.8297975015331794,-1.4740520496274196,0.5899766103945567,0.0,0.0,-0.7736048721421608
5917-RYRMG,Male,0.0,No,No,-0.015113308357824713,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.4943441130683104,587.7,No,0.3285559991817441,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,-1.2051132934870794,-0.5377471627654142,0.82931247562502,0.0,0.0,-0.7268409997218583
5120-ZBLAI,Female,0.0,Yes,No,0.7178532386027215,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),0.36354493311741554,3876.2,No,0.042790975941334936,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,0.030820252687987795,0.0,0.0,0.6647705918299949
1194-BHJYC,Male,0.0,Yes,No,1.1657772395230555,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,-0.08680205392760396,3778.85,No,-1.3309469068649693,0.990531829475428,1.0345302279174904,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,0.8297975015331794,1.3348626109585968,-0.006774540301753112,0.0,0.0,0.6674863407949133
3663-MITLP,Female,0.0,No,No,-0.7073594915983407,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2127232002023045,1457.25,Yes,-0.4716844359510368,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,1.242549826454581,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-1.279172956560167,0.0,0.0,-0.3359718621125028
0906-QVPMS,Male,0.0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.6747027662484868,8349.45,No,-1.4278414156056933,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,-1.2051132934870794,-1.4740520496274196,1.5356709805308562,0.0,0.0,2.654465174940467
9025-ZRPVR,Male,0.0,No,No,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.5225946620711341,185.6,Yes,1.3998059486096464,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,0.8297975015331794,1.3348626109585968,-0.9757670920091596,0.0,0.0,-0.9313170254463253
1905-OEILC,Female,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.504314895069307,19.5,No,-1.1012528176166543,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,-0.9392313072726508,0.0,0.0,-0.998018469535907
7858-GTZSP,Female,0.0,No,No,-0.8295205827584317,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7241548821534641,1066.9,No,1.0137034645412795,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-1.6577684070906566,0.0,0.0,-0.5479989947150358
3285-UCQVC,Female,0.0,No,No,0.18848851024232702,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),-1.2018678410390724,973.55,Yes,-0.6005492140732179,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,1.7130548629472393,0.0,0.0,-0.5393439248431007
6248-BSHKG,Male,0.0,Yes,Yes,1.1657772395230555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4744025490663168,1226.45,No,0.4475837713403999,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,-1.2051132934870794,1.3348626109585968,-1.5052712186252286,0.0,0.0,-0.4571207610597171
4685-TFLLS,Male,0.0,Yes,Yes,-0.5851984004382496,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4943441130683104,342.3,No,-0.1190277721586558,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,-0.15556519988086853,0.0,0.0,-0.8492484164820835
3470-BTGQO,Male,0.0,No,Yes,-0.46303730927815856,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6351950639824246,985.05,No,-0.5395597770993612,0.990531829475428,-0.9666223112813243,1.5290240978948397,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,1.719408912466632,0.0,0.0,-0.5833037312589752
1209-VFFOC,Male,0.0,Yes,Yes,1.4508197855632678,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,-0.2779087089467081,3948.45,No,-1.3245528529886779,0.990531829475428,1.0345302279174904,1.5290240978948397,-3.054010391622917,0.06272275030724751,-1.183233637371519,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,-1.1134954084787796,1.1384107005121438,1.5707489619921842,0.8297975015331794,1.3348626109585968,0.060472483778487664,0.0,0.0,0.6869381687468898
8224-DWCKX,Male,0.0,No,No,-0.8295205827584317,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.2837786771094415,828.05,No,1.1445356438561656,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,1.5171383360992938,0.0,0.0,-0.6182110411251217
5482-PLVPE,Female,0.0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.343120586053193,41.85,Yes,0.18591941271062765,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,0.12454248309903203,0.0,0.0,-0.9851241817675139
